studentID,course_name,subject,semester,grade,exam_date,absences_lectures,credits
8455,Electrical Engineering,VLSI Design,4,27,2022-09-17,2,6
8459,Computer Science,Algorithms,2,1,2023-11-05,0,0
8459,Computer Science,Human-Computer Interaction,2,30,2024-03-27,10,9
8459,Computer Science,Math,4,21,2022-11-29,7,6
8459,Computer Science,Programming,3,6,2024-05-15,1,0
8469,Mathematics,Calculus,2,28,2023-11-15,3,12
8469,Mathematics,Combinatorics,3,2,2022-10-27,8,0
8469,Mathematics,Discrete Mathematics,3,23,2023-02-09,1,9
8469,Mathematics,Linear Algebra,3,20,2024-03-06,8,12
8473,Mechanical Engineering,Control Systems,3,6,2024-02-02,6,0
8473,Mechanical Engineering,Fluid Mechanics,4,17,2024-03-20,1,0
8473,Mechanical Engineering,Heat Transfer,1,4,2024-03-04,4,0
8473,Mechanical Engineering,Manufacturing Processes,4,9,2024-05-25,14,0
8473,Mechanical Engineering,Math,4,24,2023-09-03,4,9
8473,Mechanical Engineering,Mechanical Design,4,4,2023-08-15,7,0
8473,Mechanical Engineering,Physics,3,20,2023-10-30,3,9
8473,Mechanical Engineering,Robotics,3,14,2024-02-03,2,0
8473,Mechanical Engineering,Solid Mechanics,4,12,2023-05-14,5,0
8473,Mechanical Engineering,Thermodynamics,2,3,2024-05-06,3,0
8473,Mechanical Engineering,Vibration Analysis,4,10,2023-07-26,3,0
8494,Psychology,Health Psychology,3,1,2024-03-15,13,0
8513,Computer Science,Artificial Intelligence,4,5,2023-04-05,1,0
8513,Computer Science,Computer Graphics,1,19,2023-09-26,2,9
8513,Computer Science,Data Mining,1,11,2024-05-10,1,0
8513,Computer Science,Databases,1,11,2023-01-07,5,0
8513,Computer Science,Human-Computer Interaction,4,16,2024-06-21,3,0
8513,Computer Science,Mobile Computing,2,18,2022-10-19,7,12
8513,Computer Science,Operating Systems,3,19,2023-05-08,14,6
8513,Computer Science,Programming,1,25,2024-04-03,0,9
8513,Computer Science,Software Engineering,4,27,2023-03-09,1,9
8513,Computer Science,Web Development,2,11,2023-12-30,2,0
8516,Business Administration,Accounting,2,13,2023-05-16,1,0
8516,Business Administration,Business Ethics,3,3,2023-10-20,12,0
8516,Business Administration,Operations Management,3,11,2023-08-04,8,0
8516,Business Administration,Public Law,1,2,2023-01-10,1,0
8533,Chemistry,Chemical Thermodynamics,1,5,2023-10-26,7,0
8533,Chemistry,Inorganic Chemistry,2,23,2023-06-04,3,12
8533,Chemistry,Medicinal Chemistry,2,20,2024-06-11,6,6
8534,Mechanical Engineering,CAD/CAM,3,20,2022-09-20,4,9
8534,Mechanical Engineering,Control Systems,4,31,2023-01-18,1,12
8534,Mechanical Engineering,Dynamics,4,5,2023-09-26,5,0
8534,Mechanical Engineering,Fluid Mechanics,4,27,2024-02-21,11,6
8534,Mechanical Engineering,Mechanical Design,1,2,2023-09-28,0,0
8534,Mechanical Engineering,Physics,4,23,2024-05-28,6,6
8534,Mechanical Engineering,Robotics,1,5,2023-08-06,11,0
8534,Mechanical Engineering,Vibration Analysis,4,9,2023-10-05,11,0
8535,Mathematics,Abstract Algebra,1,4,2024-02-14,8,0
8535,Mathematics,Complex Analysis,1,20,2023-07-18,1,9
8535,Mathematics,Differential Equations,4,21,2023-09-12,7,12
8535,Mathematics,Discrete Mathematics,1,31,2024-04-15,0,12
8535,Mathematics,Geometry,3,8,2023-10-21,2,0
8535,Mathematics,Linear Algebra,2,13,2024-01-18,8,0
8535,Mathematics,Mathematical Modeling,4,11,2024-04-11,5,0
8535,Mathematics,Number Theory,3,2,2023-11-04,5,0
8535,Mathematics,Probability,4,17,2023-01-26,7,0
8535,Mathematics,Statistics,1,15,2024-03-23,4,0
8557,Mathematics,Calculus,2,29,2024-02-27,0,12
8557,Mathematics,Combinatorics,1,3,2024-05-01,1,0
8557,Mathematics,Complex Analysis,2,28,2023-03-19,3,9
8557,Mathematics,Discrete Mathematics,3,2,2024-04-29,7,0
8557,Mathematics,Topology,2,2,2024-01-25,12,0
8558,Business Administration,International Business,4,28,2024-01-21,13,6
8558,Business Administration,Microeconomics,3,15,2023-05-09,9,0
8558,Business Administration,Operations Management,3,29,2022-10-03,0,12
8558,Business Administration,Organizational Behavior,2,3,2023-02-13,14,0
8558,Business Administration,Public Law,4,15,2023-07-21,0,0
8558,Business Administration,Strategic Management,2,28,2024-05-07,12,6
8558,Business Administration,Supply Chain Management,3,5,2022-11-11,4,0
8559,Psychology,Abnormal Psychology,1,19,2024-03-30,10,6
8559,Psychology,Cognitive Psychology,1,15,2023-04-12,2,0
8559,Psychology,Counseling Psychology,3,10,2024-05-13,8,0
8559,Psychology,Developmental Psychology,1,19,2023-11-02,16,6
8559,Psychology,Educational Psychology,2,7,2023-03-30,13,0
8559,Psychology,Forensic Psychology,1,9,2023-08-04,3,0
8559,Psychology,Health Psychology,1,26,2023-01-04,4,6
8559,Psychology,Introduction to Psychology,2,15,2024-06-01,0,0
8562,Mathematics,Combinatorics,3,20,2022-09-03,8,9
8562,Mathematics,Discrete Mathematics,4,6,2023-03-13,6,0
8562,Mathematics,Mathematical Logic,3,24,2024-02-12,4,6
8562,Mathematics,Mathematical Modeling,2,14,2024-03-23,1,0
8562,Mathematics,Real Analysis,4,10,2022-09-13,5,0
8581,Data Science,Algorithms,2,8,2023-03-17,0,0
8581,Data Science,Big Data Technologies,3,24,2023-01-12,18,12
8581,Data Science,Data Engineering,2,25,2022-12-30,16,12
8581,Data Science,Data Visualization,2,25,2023-07-25,10,9
8581,Data Science,Deep Learning,4,21,2023-11-21,16,6
8581,Data Science,Law and data,3,6,2022-11-09,11,0
8581,Data Science,Machine Learning,4,26,2023-08-17,1,6
8581,Data Science,Natural Language Processing,3,22,2023-01-25,5,9
8581,Data Science,Statistical Models,3,30,2024-04-05,2,6
8583,Mechanical Engineering,CAD/CAM,1,22,2023-12-30,0,6
8583,Mechanical Engineering,Dynamics,2,26,2023-11-26,16,9
8583,Mechanical Engineering,Manufacturing Processes,3,11,2023-06-18,5,0
8583,Mechanical Engineering,Mechanical Design,1,31,2024-05-16,12,12
8583,Mechanical Engineering,Physics,3,24,2023-08-28,7,9
8583,Mechanical Engineering,Robotics,1,6,2024-03-20,13,0
8584,Chemistry,Analytical Chemistry,3,11,2023-10-14,3,0
8584,Chemistry,Chemical Thermodynamics,2,30,2023-03-04,3,9
8584,Chemistry,Chemistry Lab Techniques,2,15,2023-04-09,3,0
8584,Chemistry,Electrochemistry,1,1,2023-12-20,14,0
8584,Chemistry,Environmental Chemistry,2,19,2023-05-14,8,12
8584,Chemistry,Industrial Chemistry,2,21,2024-03-09,9,6
8584,Chemistry,Materials Chemistry,2,30,2023-06-06,6,12
8584,Chemistry,Medicinal Chemistry,4,8,2022-11-10,16,0
8584,Chemistry,Organic Chemistry,1,19,2024-03-17,3,12
8584,Chemistry,Polymer Chemistry,1,0,2024-06-08,2,0
8584,Chemistry,Spectroscopy,2,12,2023-08-08,7,0
8631,Electrical Engineering,Circuits,3,1,2024-02-11,2,0
8631,Electrical Engineering,Control Systems,2,19,2023-04-26,2,6
8631,Electrical Engineering,Digital Signal Processing,2,12,2022-10-04,16,0
8631,Electrical Engineering,Electromagnetics,2,2,2023-07-15,9,0
8631,Electrical Engineering,Electromechanical Systems,2,27,2022-10-25,0,6
8631,Electrical Engineering,Microelectronics,4,0,2023-04-05,17,0
8631,Electrical Engineering,Network Analysis,2,7,2023-12-24,14,0
8631,Electrical Engineering,Power Systems,4,18,2024-04-21,0,9
8631,Electrical Engineering,Renewable Energy,1,9,2022-11-18,13,0
8655,Data Science,Machine Learning,4,23,2022-09-12,2,6
8655,Data Science,Programming,2,0,2022-09-22,1,0
8659,Psychology,Behavioral Neuroscience,3,8,2023-07-26,9,0
8659,Psychology,Clinical Psychology,2,3,2022-12-30,12,0
8659,Psychology,Educational Psychology,2,0,2022-12-06,3,0
8659,Psychology,Introduction to Psychology,4,2,2024-05-18,5,0
8659,Psychology,Social Psychology,1,9,2022-09-10,5,0
8667,Chemistry,Analytical Chemistry,3,23,2023-02-04,13,9
8667,Chemistry,Chemical Engineering,3,20,2023-12-03,0,12
8667,Chemistry,Chemical Thermodynamics,1,22,2024-02-28,13,6
8667,Chemistry,Electrochemistry,3,26,2023-05-26,0,9
8667,Chemistry,Environmental Chemistry,2,20,2024-05-21,8,12
8667,Chemistry,Medicinal Chemistry,1,11,2023-08-16,7,0
8667,Chemistry,Organic Chemistry,1,25,2023-12-29,4,9
8667,Chemistry,Physical Chemistry,1,6,2024-03-06,9,0
8667,Chemistry,Polymer Chemistry,2,14,2022-09-24,2,0
8667,Chemistry,Quantum Chemistry,2,4,2022-12-06,0,0
8679,Computer Science,Algorithms,1,16,2024-04-04,1,0
8679,Computer Science,Computer Graphics,4,12,2023-03-27,7,0
8679,Computer Science,Computer Networks,1,11,2024-01-18,0,0
8679,Computer Science,Data Mining,3,23,2023-08-28,4,6
8679,Computer Science,Data Structures,1,8,2023-07-22,1,0
8679,Computer Science,Databases,2,8,2024-04-02,1,0
8679,Computer Science,Human-Computer Interaction,4,8,2024-05-13,8,0
8679,Computer Science,Mobile Computing,2,21,2023-10-24,3,12
8679,Computer Science,Operating Systems,4,28,2024-03-01,2,12
8679,Computer Science,Software Engineering,2,12,2022-11-28,4,0
8683,Business Administration,Business Ethics,2,28,2023-09-09,7,12
8683,Business Administration,Business Law,3,6,2023-03-04,7,0
8683,Business Administration,Finance,4,21,2022-12-26,7,6
8683,Business Administration,Management,1,24,2023-03-12,2,9
8683,Business Administration,Math,2,31,2022-12-25,11,9
8683,Business Administration,Microeconomics,2,15,2024-03-22,2,0
8683,Business Administration,Organizational Behavior,4,28,2023-07-17,3,6
8683,Business Administration,Public Law,1,4,2023-05-02,4,0
8687,Physics,Biophysics,2,17,2023-08-14,2,0
8687,Physics,Condensed Matter Physics,1,25,2024-04-02,15,9
8687,Physics,Solid State Physics,4,25,2024-05-27,6,12
8687,Physics,Statistical Mechanics,1,10,2024-01-02,2,0
8708,Mechanical Engineering,Dynamics,2,11,2023-05-05,1,0
8708,Mechanical Engineering,Heat Transfer,1,27,2024-01-14,0,12
8708,Mechanical Engineering,Thermodynamics,3,18,2024-03-06,2,12
8709,Computer Science,Human-Computer Interaction,3,1,2023-11-25,8,0
8721,Physics,Astrophysics,4,27,2023-12-16,12,12
8721,Physics,Classical Mechanics,4,9,2023-10-19,13,0
8721,Physics,Mathematical Physics,1,2,2024-03-26,7,0
8738,Business Administration,Business Ethics,4,6,2024-04-27,2,0
8738,Business Administration,Business Law,1,4,2024-04-09,2,0
8738,Business Administration,Macroeconomics,1,21,2022-11-27,8,12
8738,Business Administration,Math,1,16,2022-10-05,0,0
8738,Business Administration,Microeconomics,3,22,2023-07-19,7,6
8738,Business Administration,Operations Management,3,22,2023-09-29,7,9
8738,Business Administration,Public Law,2,13,2023-05-27,9,0
8738,Business Administration,Supply Chain Management,1,12,2023-06-27,0,0
8744,Electrical Engineering,Communication Systems,3,12,2024-04-22,6,0
8744,Electrical Engineering,Digital Signal Processing,2,31,2022-12-30,3,9
8744,Electrical Engineering,Electromechanical Systems,2,23,2023-12-05,8,12
8744,Electrical Engineering,Embedded Systems,4,30,2023-07-12,0,6
8744,Electrical Engineering,Microelectronics,2,22,2023-06-04,9,9
8744,Electrical Engineering,Power Systems,2,27,2022-12-03,11,6
8744,Electrical Engineering,Renewable Energy,4,23,2024-04-26,2,9
8744,Electrical Engineering,Robotics,1,21,2024-02-06,6,12
8774,Business Administration,Organizational Behavior,1,30,2023-03-28,4,12
8782,Electrical Engineering,Circuits,2,15,2023-03-26,13,0
8782,Electrical Engineering,Communication Systems,2,22,2023-06-17,9,9
8782,Electrical Engineering,Control Systems,2,17,2023-08-30,1,0
8782,Electrical Engineering,Digital Logic,2,31,2024-03-24,8,12
8782,Electrical Engineering,Digital Signal Processing,1,15,2023-11-06,1,0
8782,Electrical Engineering,Electromagnetics,4,22,2024-06-05,6,12
8782,Electrical Engineering,Electromechanical Systems,2,10,2024-01-09,1,0
8782,Electrical Engineering,Embedded Systems,1,9,2023-09-07,0,0
8782,Electrical Engineering,Microelectronics,1,8,2023-05-13,0,0
8782,Electrical Engineering,Network Analysis,3,4,2023-09-17,13,0
8782,Electrical Engineering,Power Systems,1,17,2023-05-21,10,0
8782,Electrical Engineering,Signals and Systems,2,10,2023-11-09,14,0
8782,Electrical Engineering,VLSI Design,1,15,2023-11-11,7,0
8784,Mathematics,Abstract Algebra,4,16,2023-08-22,0,0
8784,Mathematics,Calculus,1,7,2023-12-20,1,0
8784,Mathematics,Geometry,1,25,2023-12-02,17,6
8784,Mathematics,Linear Algebra,3,18,2023-12-29,7,9
8784,Mathematics,Number Theory,4,11,2024-04-28,18,0
8784,Mathematics,Topology,4,17,2023-12-18,6,0
8788,Business Administration,Accounting,3,10,2023-12-20,2,0
8788,Business Administration,Finance,1,31,2024-03-28,1,9
8788,Business Administration,Human Resource Management,4,6,2022-10-20,1,0
8788,Business Administration,Macroeconomics,1,27,2023-07-19,2,6
8788,Business Administration,Management,4,24,2022-11-18,3,6
8788,Business Administration,Microeconomics,3,30,2023-05-08,2,9
8788,Business Administration,Organizational Behavior,3,0,2023-04-23,9,0
8803,Mathematics,Abstract Algebra,4,31,2023-01-19,14,12
8803,Mathematics,Calculus,3,24,2024-02-01,3,9
8803,Mathematics,Complex Analysis,2,28,2024-01-30,7,12
8803,Mathematics,Differential Equations,3,27,2024-03-22,7,9
8803,Mathematics,Geometry,1,18,2024-06-23,2,12
8803,Mathematics,Linear Algebra,4,23,2023-05-16,17,9
8803,Mathematics,Mathematical Logic,3,18,2023-10-26,5,12
8803,Mathematics,Probability,1,24,2024-03-06,16,6
8803,Mathematics,Real Analysis,2,8,2024-03-22,1,0
8812,Data Science,Data Mining,3,17,2023-10-03,12,0
8812,Data Science,Introduction to machine learning,4,1,2023-08-06,8,0
8812,Data Science,Machine Learning,4,22,2023-11-14,5,6
8812,Data Science,Quantitative methods,3,4,2023-10-24,3,0
8812,Data Science,Statistical Models,2,6,2023-08-11,12,0
8812,Data Science,Time Series Analysis,1,10,2023-03-15,2,0
8815,Psychology,Psychopharmacology,2,9,2024-02-16,9,0
8815,Psychology,Research Methods,2,8,2024-01-03,4,0
8822,Chemistry,Analytical Chemistry,2,24,2023-10-19,0,6
8822,Chemistry,Electrochemistry,4,0,2023-09-27,7,0
8822,Chemistry,Environmental Chemistry,2,23,2023-11-14,11,9
8822,Chemistry,Inorganic Chemistry,3,5,2023-12-12,7,0
8822,Chemistry,Polymer Chemistry,2,20,2024-06-04,9,6
8829,Data Science,Algorithms,4,3,2023-07-22,4,0
8829,Data Science,Data Mining,3,15,2023-04-13,4,0
8829,Data Science,Machine Learning,4,30,2023-05-19,6,9
8829,Data Science,Programming,2,24,2023-04-10,12,9
8829,Data Science,Quantitative methods,4,18,2024-03-24,12,12
8829,Data Science,Statistical Models,3,20,2023-08-08,1,12
8829,Data Science,Time Series Analysis,4,6,2022-10-07,5,0
8830,Data Science,Algorithms,4,9,2024-01-31,9,0
8830,Data Science,Introduction to machine learning,4,8,2024-04-17,3,0
8830,Data Science,Machine Learning,4,4,2023-05-19,15,0
8830,Data Science,Programming,1,12,2024-04-27,2,0
8830,Data Science,Quantitative methods,4,5,2023-05-02,10,0
8830,Data Science,Statistical Methods,2,30,2023-02-18,4,12
8848,Physics,Biophysics,4,8,2024-01-01,3,0
8848,Physics,Electromagnetism,2,1,2024-01-19,0,0
8848,Physics,Optics,2,27,2023-11-01,1,9
8848,Physics,Thermodynamics,2,3,2023-11-05,2,0
8861,Computer Science,Artificial Intelligence,2,18,2023-03-07,3,9
8861,Computer Science,Cyber Security,1,25,2024-01-15,4,6
8861,Computer Science,Data Structures,1,5,2023-08-17,0,0
8861,Computer Science,Human-Computer Interaction,2,22,2022-11-24,15,12
8861,Computer Science,Mobile Computing,1,3,2023-07-05,11,0
8861,Computer Science,Programming,4,27,2023-08-11,4,9
8861,Computer Science,Software Engineering,2,16,2023-08-02,9,0
8861,Computer Science,Web Development,1,18,2024-05-29,11,12
8867,Chemistry,Analytical Chemistry,3,26,2023-03-22,10,9
8867,Chemistry,Environmental Chemistry,1,31,2023-11-11,11,12
8867,Chemistry,Inorganic Chemistry,4,25,2022-10-12,4,9
8867,Chemistry,Spectroscopy,4,7,2024-03-09,9,0
8870,Mathematics,Abstract Algebra,2,1,2023-08-14,7,0
8870,Mathematics,Analysis,3,2,2024-03-16,3,0
8870,Mathematics,Combinatorics,2,16,2023-06-18,7,0
8870,Mathematics,Geometry,2,18,2023-04-28,4,12
8870,Mathematics,Mathematical Modeling,1,24,2022-11-17,11,9
8870,Mathematics,Number Theory,2,13,2023-12-04,7,0
8870,Mathematics,Real Analysis,4,10,2024-01-24,6,0
8870,Mathematics,Statistics,1,16,2022-11-20,7,0
8872,Chemistry,Biochemistry,1,11,2023-02-13,8,0
8872,Chemistry,Chemical Engineering,1,0,2023-10-15,1,0
8872,Chemistry,Chemical Thermodynamics,2,15,2023-10-04,5,0
8872,Chemistry,Electrochemistry,2,24,2024-06-03,12,6
8872,Chemistry,Industrial Chemistry,1,15,2023-03-14,6,0
8872,Chemistry,Inorganic Chemistry,1,25,2024-03-17,5,9
8872,Chemistry,Organic Chemistry,3,27,2024-02-28,2,6
8872,Chemistry,Polymer Chemistry,3,30,2023-06-25,10,6
8872,Chemistry,Quantum Chemistry,1,1,2024-04-07,13,0
8881,Biology,Biochemistry,4,0,2024-04-15,9,0
8881,Biology,Bioinformatics,4,20,2023-10-11,5,6
8881,Biology,Biophysics,2,15,2024-06-10,13,0
8881,Biology,Developmental Biology,3,28,2023-06-26,15,12
8881,Biology,Ecology,2,17,2024-06-07,4,0
8881,Biology,Immunology,1,9,2023-01-30,13,0
8881,Biology,Molecular Biology,3,26,2023-07-03,13,9
8881,Biology,Physiology,4,3,2023-11-28,0,0
8894,Data Science,Law and data,1,11,2023-12-16,3,0
8919,Data Science,Cloud Computing,1,4,2024-03-20,3,0
8919,Data Science,Data Visualization,4,18,2024-01-22,7,6
8919,Data Science,Deep Learning,4,0,2023-10-11,8,0
8919,Data Science,Introduction to machine learning,1,3,2022-12-10,7,0
8919,Data Science,Natural Language Processing,1,18,2023-05-29,8,9
8919,Data Science,Statistical Methods,2,12,2023-01-19,4,0
8930,Computer Science,Algorithms,2,8,2024-02-18,5,0
8930,Computer Science,Computer Graphics,4,31,2023-07-18,1,6
8930,Computer Science,Computer Networks,1,18,2023-04-17,9,6
8930,Computer Science,Cyber Security,1,14,2024-02-01,2,0
8930,Computer Science,Data Structures,3,2,2023-05-05,8,0
8930,Computer Science,Databases,4,5,2024-02-16,1,0
8930,Computer Science,Math,2,11,2022-12-14,7,0
8930,Computer Science,Mobile Computing,4,31,2023-09-13,0,6
8930,Computer Science,Programming,3,1,2022-10-09,13,0
8930,Computer Science,Software Engineering,1,21,2023-08-11,2,6
8942,Data Science,Algorithms,3,28,2023-03-23,8,9
8942,Data Science,Big Data Technologies,2,1,2022-12-29,0,0
8942,Data Science,Deep Learning,1,30,2024-05-08,8,6
8942,Data Science,Introduction to machine learning,1,25,2023-04-21,6,9
8942,Data Science,Time Series Analysis,1,26,2024-03-19,9,12
8943,Computer Science,Artificial Intelligence,3,30,2023-07-22,10,6
8943,Computer Science,Cloud Computing,1,2,2023-04-10,6,0
8943,Computer Science,Cyber Security,2,27,2023-11-18,1,12
8943,Computer Science,Human-Computer Interaction,3,5,2023-10-14,18,0
8943,Computer Science,Operating Systems,3,13,2024-03-09,4,0
8943,Computer Science,Programming,3,22,2024-02-18,8,12
8943,Computer Science,Software Engineering,2,12,2023-10-02,8,0
8964,Physics,Biophysics,2,14,2023-05-23,0,0
8964,Physics,Mathematical Physics,4,1,2024-06-14,1,0
8964,Physics,Optics,1,26,2024-05-21,10,9
8964,Physics,Particle Physics,1,31,2024-05-13,2,9
8964,Physics,Statistical Mechanics,1,11,2023-10-09,2,0
8972,Mathematics,Abstract Algebra,4,23,2023-11-30,3,6
8972,Mathematics,Analysis,4,20,2023-04-23,3,6
8972,Mathematics,Linear Algebra,3,22,2024-05-02,11,9
8972,Mathematics,Mathematical Modeling,3,14,2022-11-24,9,0
8972,Mathematics,Probability,1,3,2024-04-07,1,0
8972,Mathematics,Statistics,2,23,2024-04-14,1,6
8972,Mathematics,Topology,3,14,2023-06-16,13,0
8979,Psychology,Abnormal Psychology,4,22,2022-12-10,4,12
8979,Psychology,Behavioral Neuroscience,1,27,2022-12-27,8,6
8979,Psychology,Clinical Psychology,4,9,2024-03-23,2,0
8979,Psychology,Cognitive Psychology,3,19,2024-05-01,0,6
8979,Psychology,Counseling Psychology,2,25,2023-09-02,7,12
8979,Psychology,Forensic Psychology,3,0,2023-09-09,11,0
8979,Psychology,Industrial-Organizational Psychology,2,17,2024-06-22,12,0
8979,Psychology,Personality Psychology,3,11,2022-09-02,8,0
8979,Psychology,Psychological Statistics,1,14,2022-11-22,17,0
8979,Psychology,Psychopharmacology,3,8,2023-08-25,5,0
8980,Biology,Biochemistry,1,17,2023-05-01,0,0
8980,Biology,Developmental Biology,1,6,2024-03-22,10,0
8980,Biology,Immunology,1,20,2024-06-09,5,6
9000,Mathematics,Abstract Algebra,3,13,2024-03-22,1,0
9000,Mathematics,Analysis,3,7,2023-07-16,5,0
9000,Mathematics,Calculus,1,15,2023-10-16,7,0
9000,Mathematics,Combinatorics,1,4,2023-11-17,3,0
9000,Mathematics,Complex Analysis,4,29,2023-09-05,6,12
9000,Mathematics,Differential Equations,2,10,2023-05-11,6,0
9000,Mathematics,Geometry,1,7,2023-11-08,6,0
9000,Mathematics,Linear Algebra,4,8,2024-01-05,3,0
9000,Mathematics,Number Theory,1,15,2023-10-15,10,0
9000,Mathematics,Real Analysis,1,0,2024-06-22,5,0
9000,Mathematics,Topology,4,11,2023-06-22,2,0
9006,Business Administration,Macroeconomics,3,10,2024-05-23,0,0
9012,Mathematics,Abstract Algebra,2,31,2023-04-17,2,6
9012,Mathematics,Combinatorics,3,24,2023-11-01,0,6
9012,Mathematics,Mathematical Modeling,1,27,2023-01-29,0,9
9024,Data Science,Big Data Technologies,4,8,2023-06-14,16,0
9024,Data Science,Data Engineering,3,12,2023-05-03,11,0
9024,Data Science,Deep Learning,1,23,2023-06-30,16,9
9024,Data Science,Introduction to machine learning,3,18,2024-01-29,16,9
9024,Data Science,Statistical Models,4,21,2024-04-23,6,12
9047,Electrical Engineering,Circuits,1,11,2022-12-19,4,0
9047,Electrical Engineering,Control Systems,1,24,2023-03-11,1,12
9047,Electrical Engineering,Digital Logic,2,2,2023-02-28,15,0
9047,Electrical Engineering,Embedded Systems,1,16,2023-06-10,3,0
9047,Electrical Engineering,Robotics,1,2,2023-05-31,1,0
9047,Electrical Engineering,Signals and Systems,2,3,2023-09-11,0,0
9047,Electrical Engineering,VLSI Design,1,15,2022-12-19,14,0
9053,Mathematics,Number Theory,4,22,2023-03-28,3,9
9056,Physics,Computational Physics,4,0,2023-07-07,15,0
9056,Physics,Condensed Matter Physics,2,28,2023-05-20,2,12
9056,Physics,Geophysics,3,19,2023-04-18,4,12
9056,Physics,Mathematical Physics,2,12,2023-08-20,9,0
9056,Physics,Optics,4,10,2024-04-14,0,0
9056,Physics,Solid State Physics,4,3,2022-09-19,2,0
9056,Physics,Statistical Mechanics,4,5,2023-08-06,0,0
9056,Physics,Thermodynamics,3,25,2024-06-24,2,12
9060,Electrical Engineering,Circuits,3,7,2023-07-31,0,0
9060,Electrical Engineering,Communication Systems,4,24,2024-03-10,10,9
9060,Electrical Engineering,Control Systems,1,16,2024-05-13,6,0
9060,Electrical Engineering,Embedded Systems,2,16,2023-05-21,4,0
9060,Electrical Engineering,Network Analysis,2,20,2023-08-03,0,6
9060,Electrical Engineering,Power Systems,3,24,2024-02-04,3,12
9060,Electrical Engineering,VLSI Design,1,20,2023-08-28,10,12
9061,Business Administration,Finance,2,12,2023-08-30,5,0
9061,Business Administration,Human Resource Management,3,16,2023-07-27,10,0
9061,Business Administration,International Business,4,17,2024-01-28,5,0
9061,Business Administration,Marketing,2,24,2023-09-19,7,9
9061,Business Administration,Operations Management,1,10,2022-11-19,1,0
9061,Business Administration,Public Law,1,5,2024-01-19,5,0
9061,Business Administration,Supply Chain Management,4,22,2024-05-05,1,9
9072,Psychology,Abnormal Psychology,2,5,2023-10-11,18,0
9072,Psychology,Counseling Psychology,2,20,2023-09-22,7,6
9072,Psychology,Educational Psychology,1,9,2022-12-27,9,0
9072,Psychology,Health Psychology,1,18,2023-06-06,4,12
9072,Psychology,Industrial-Organizational Psychology,2,24,2024-03-08,11,12
9072,Psychology,Personality Psychology,4,1,2024-03-15,4,0
9072,Psychology,Research Methods,3,26,2024-05-28,5,6
9081,Mechanical Engineering,CAD/CAM,1,6,2023-11-16,2,0
9081,Mechanical Engineering,Manufacturing Processes,3,25,2023-12-22,4,9
9081,Mechanical Engineering,Physics,4,0,2023-01-09,17,0
9081,Mechanical Engineering,Thermodynamics,1,7,2023-05-25,4,0
9086,Psychology,Health Psychology,3,8,2023-04-13,1,0
9086,Psychology,Introduction to Psychology,3,7,2023-04-19,4,0
9089,Computer Science,Algorithms,2,19,2023-08-11,12,6
9089,Computer Science,Artificial Intelligence,2,29,2023-08-31,4,9
9089,Computer Science,Cloud Computing,4,10,2023-05-25,2,0
9089,Computer Science,Cyber Security,4,6,2023-08-31,2,0
9089,Computer Science,Data Mining,1,1,2024-02-03,2,0
9089,Computer Science,Databases,4,23,2024-04-20,5,9
9089,Computer Science,Human-Computer Interaction,1,12,2023-09-05,5,0
9089,Computer Science,Software Engineering,2,10,2023-09-20,12,0
9092,Computer Science,Artificial Intelligence,2,5,2023-11-03,12,0
9092,Computer Science,Cloud Computing,1,10,2023-09-18,0,0
9092,Computer Science,Computer Graphics,1,0,2024-06-18,9,0
9092,Computer Science,Computer Networks,2,5,2024-03-02,4,0
9092,Computer Science,Databases,2,17,2024-02-21,15,0
9092,Computer Science,Human-Computer Interaction,3,30,2023-12-13,0,12
9092,Computer Science,Math,4,10,2023-10-17,5,0
9092,Computer Science,Programming,4,15,2024-01-26,0,0
9113,Physics,Particle Physics,2,2,2023-10-29,8,0
9113,Physics,Plasma Physics,4,20,2023-08-31,4,6
9128,Chemistry,Chemical Engineering,2,3,2024-01-27,4,0
9128,Chemistry,Chemical Thermodynamics,3,18,2022-11-25,2,9
9128,Chemistry,Electrochemistry,3,12,2023-04-19,1,0
9128,Chemistry,Environmental Chemistry,1,7,2024-04-23,0,0
9128,Chemistry,Industrial Chemistry,1,1,2022-09-08,10,0
9128,Chemistry,Materials Chemistry,1,21,2023-03-01,6,12
9128,Chemistry,Medicinal Chemistry,2,28,2023-06-21,3,12
9128,Chemistry,Physical Chemistry,1,2,2023-09-20,12,0
9128,Chemistry,Polymer Chemistry,1,4,2023-07-05,2,0
9130,Data Science,Algorithms,2,31,2023-10-22,11,12
9130,Data Science,Data Mining,3,27,2023-01-13,12,6
9130,Data Science,Data Visualization,3,7,2024-04-18,10,0
9130,Data Science,Natural Language Processing,3,11,2023-05-17,10,0
9130,Data Science,Statistical Models,1,20,2023-12-08,9,6
9138,Computer Science,Artificial Intelligence,2,17,2024-05-19,11,0
9138,Computer Science,Cloud Computing,2,6,2023-02-06,13,0
9138,Computer Science,Computer Networks,2,23,2023-07-08,0,12
9138,Computer Science,Data Mining,3,9,2023-11-06,2,0
9138,Computer Science,Databases,3,31,2023-10-18,2,6
9138,Computer Science,Math,4,15,2024-03-17,3,0
9138,Computer Science,Mobile Computing,3,7,2023-02-04,14,0
9139,Mechanical Engineering,CAD/CAM,2,30,2023-10-02,0,12
9139,Mechanical Engineering,Control Systems,3,31,2023-05-05,6,9
